timestamp,kp1_count,kp2_count,stereo_matches,triangulated_points,temporal_matches
1403636618413555456,501,501,501,298,237
1403636618463555584,497,497,497,299,242
1403636618513555456,487,487,487,301,221
1403636618563555584,487,487,487,292,215
1403636618613555456,490,490,490,312,235
1403636618663555584,486,486,486,313,259
1403636618713555456,501,501,501,321,245
1403636618763555584,486,486,486,304,243
1403636618813555456,507,507,507,317,233
1403636618863555584,498,498,498,342,268
1403636618913555456,494,494,494,285,240
1403636618963555584,491,491,491,303,220
1403636619013555456,487,487,487,308,248
1403636619063555584,489,489,489,388,289
1403636619113555456,491,491,491,383,341
1403636619163555584,494,494,494,327,296
1403636619213555456,493,493,493,299,243
1403636619263555584,490,490,490,313,239
1403636619313555456,502,502,502,325,260
1403636619363555584,493,493,493,328,259
1403636619413555456,487,487,487,313,259
1403636619463555584,485,485,485,328,262
1403636619513555456,483,483,483,290,250
1403636619563555584,501,501,501,323,238
1403636619613555456,496,496,496,298,242
1403636619663555584,500,500,500,317,238
1403636619713555456,495,495,495,305,240
1403636619763555584,517,517,517,343,257
1403636619813555456,507,507,507,318,271
1403636619863555584,519,519,519,312,251
1403636619913555456,500,500,500,288,240
1403636619963555584,507,507,507,298,215
1403636620013555456,499,499,499,298,209
1403636620063555584,508,508,508,301,229
1403636620113555456,509,509,509,296,215
1403636620163555584,502,502,502,308,236
1403636620213555456,491,491,491,319,241
1403636620263555584,510,510,510,323,253
1403636620313555456,499,499,499,306,253
1403636620363555584,510,510,510,337,267
1403636620413555456,506,506,506,293,250
1403636620463555584,511,511,511,340,236
1403636620513555456,488,488,488,311,253
1403636620563555584,497,497,497,315,256
1403636620613555456,520,520,520,330,261
1403636620663555584,495,495,495,383,288
1403636620713555456,489,489,489,311,269
1403636620763555584,506,506,506,307,239
1403636620813555456,523,523,523,313,252
1403636620863555584,508,508,508,328,254
1403636620913555456,502,502,502,396,289
1403636620963555584,499,499,499,325,295
1403636621013555456,492,492,492,331,279
1403636621063555584,508,508,508,320,247
1403636621113555456,504,504,504,306,242
1403636621163555584,546,546,546,307,237
1403636621213555456,502,502,502,309,240
1403636621263555584,516,516,516,342,247
1403636621313555456,504,504,504,310,257
1403636621363555584,538,538,538,328,239
1403636621413555456,541,541,541,305,227
1403636621463555584,495,495,495,326,229
1403636621513555456,502,502,502,302,237
1403636621563555584,519,519,519,303,227
1403636621613555456,509,509,509,316,233
1403636621663555584,519,519,519,321,242
1403636621713555456,504,504,504,397,294
1403636621763555584,506,506,506,310,288
1403636621813555456,510,510,510,302,231
1403636621863555584,503,503,503,303,239
1403636621913555456,496,496,496,322,242
1403636621963555584,501,501,501,383,290
1403636622013555456,504,504,504,297,267
1403636622063555584,534,534,534,296,232
1403636622113555456,495,495,495,312,236
1403636622163555584,505,505,505,300,229
1403636622213555456,545,545,545,406,277
1403636622263555584,516,516,516,315,287
1403636622313555456,494,494,494,389,284
1403636622363555584,504,504,504,302,272
1403636622413555456,518,518,518,330,236
1403636622463555584,494,494,494,321,256
1403636622513555456,513,513,513,328,262
1403636622563555584,502,502,502,313,262
1403636622613555456,540,540,540,325,261
1403636622663555584,495,495,495,303,251
1403636622713555456,501,501,501,318,254
1403636622763555584,512,512,512,336,273
1403636622813555456,524,524,524,325,264
1403636622863555584,508,508,508,325,256
1403636622913555456,526,526,526,318,262
1403636622963555584,522,522,522,331,255
1403636623013555456,506,506,506,341,273
1403636623063555584,543,543,543,328,273
1403636623113555456,535,535,535,306,254
1403636623163555584,547,547,547,399,287
1403636623213555456,571,571,571,348,307
1403636623263555584,495,495,495,331,289
1403636623313555456,521,521,521,322,282
1403636623363555584,525,525,525,303,255
1403636623413555456,515,515,515,307,236
1403636623463555584,543,543,543,334,249
1403636623513555456,539,539,539,302,252
1403636623563555584,517,517,517,396,270
1403636623613555456,533,533,533,316,282
1403636623663555584,526,526,526,406,280
1403636623713555456,505,505,505,328,294
1403636623763555584,507,507,507,392,297
1403636623813555456,509,509,509,312,281
1403636623863555584,488,488,488,334,261
1403636623913555456,497,497,497,335,275
1403636623963555584,480,480,480,321,275
1403636624013555456,486,486,486,334,268
1403636624063555584,485,485,485,287,238
1403636624113555456,533,533,533,318,226
1403636624163555584,545,545,545,328,250
1403636624213555456,549,549,549,405,292
1403636624263555584,491,491,491,288,261
1403636624313555456,508,508,508,381,244
1403636624363555584,515,515,515,294,226
1403636624413555456,487,487,487,309,211
1403636624463555584,516,516,516,325,216
1403636624513555456,523,523,523,322,221
1403636624563555584,468,468,468,298,219
1403636624613555456,452,452,452,280,201
1403636624663555584,454,454,454,317,217
1403636624713555456,447,447,447,270,218
1403636624763555584,455,455,455,274,190
1403636624813555456,465,465,465,302,198
1403636624863555584,422,422,422,262,195
1403636624913555456,429,429,429,327,193
1403636624963555584,423,423,423,328,239
1403636625013555456,458,458,458,254,194
1403636625063555584,504,504,504,315,171
1403636625113555456,511,511,511,280,203
1403636625163555584,501,501,501,301,204
1403636625213555456,519,519,519,396,247
1403636625263555584,561,561,561,319,243
1403636625313555456,623,623,623,377,218
1403636625363555584,666,666,666,419,269
1403636625413555456,674,674,674,448,309
1403636625463555584,646,646,646,371,279
1403636625513555456,669,669,669,368,255
1403636625563555584,672,672,672,384,253
1403636625613555456,656,656,656,400,275
1403636625663555584,606,606,606,382,270
1403636625713555456,596,596,596,344,235
1403636625763555584,600,600,600,343,214
1403636625813555456,660,660,660,503,249
1403636625863555584,678,678,678,539,333
1403636625913555456,675,675,675,427,324
1403636625963555584,703,703,703,459,284
1403636626013555456,687,687,687,561,350
1403636626063555584,686,686,686,472,377
1403636626113555456,704,704,704,445,326
1403636626163555584,694,694,694,424,301
1403636626213555456,731,731,731,469,311
1403636626263555584,724,724,724,609,404
1403636626313555456,744,744,744,468,399
1403636626363555584,743,743,743,534,357
1403636626413555456,740,740,740,527,403
1403636626463555584,732,732,732,481,382
1403636626513555456,732,732,732,484,355
1403636626563555584,742,742,742,484,351
1403636626613555456,742,742,742,528,379
1403636626663555584,765,765,765,481,371
1403636626713555456,757,757,757,474,343
1403636626763555584,741,741,741,498,342
1403636626813555456,735,735,735,480,364
1403636626863555584,734,734,734,509,351
1403636626913555456,723,723,723,500,354
1403636626963555584,717,717,717,459,338
1403636627013555456,730,730,730,448,335
1403636627063555584,739,739,739,627,383
1403636627113555456,725,725,725,471,380
1403636627163555584,726,726,726,478,361
1403636627213555456,745,745,745,455,323
1403636627263555584,740,740,740,521,337
1403636627313555456,742,742,742,500,382
1403636627363555584,747,747,747,488,366
1403636627413555456,755,755,755,520,390
1403636627463555584,748,748,748,492,367
1403636627513555456,762,762,762,505,361
1403636627563555584,758,758,758,560,377
1403636627613555456,768,768,768,500,361
1403636627663555584,760,760,760,482,317
1403636627713555456,743,743,743,504,313
1403636627763555584,742,742,742,482,291
1403636627813555456,731,731,731,485,277
1403636627863555584,721,721,721,512,293
1403636627913555456,758,758,758,505,319
1403636627963555584,771,771,771,493,334
1403636628013555456,792,792,792,615,392
1403636628063555584,780,780,780,626,489
1403636628113555456,779,779,779,516,360
1403636628163555584,791,791,791,537,320
1403636628213555456,788,788,788,497,311
1403636628263555584,789,789,789,533,336
1403636628313555456,812,812,812,553,378
1403636628363555584,808,808,808,668,474
1403636628413555456,813,813,813,525,461
1403636628463555584,812,812,812,540,394
1403636628513555456,840,840,840,563,404
1403636628563555584,823,823,823,533,420
1403636628613555456,832,832,832,576,422
1403636628663555584,808,808,808,516,409
1403636628713555456,816,816,816,504,365
1403636628763555584,833,833,833,547,368
1403636628813555456,827,827,827,536,352
1403636628863555584,822,822,822,518,339
1403636628913555456,817,817,817,520,340
1403636628963555584,818,818,818,476,337
1403636629013555456,811,811,811,657,410
1403636629063555584,784,784,784,538,448
1403636629113555456,804,804,804,503,379
1403636629163555584,805,805,805,552,348
1403636629213555456,816,816,816,504,312
1403636629263555584,824,824,824,606,368
1403636629313555456,816,816,816,485,374
1403636629363555584,816,816,816,497,330
1403636629413555456,817,817,817,555,368
1403636629463555584,842,842,842,533,353
1403636629513555456,830,830,830,523,334
1403636629563555584,827,827,827,554,345
1403636629613555456,821,821,821,471,299
1403636629663555584,819,819,819,543,284
1403636629713555456,822,822,822,554,318
1403636629763555584,817,817,817,574,341
1403636629813555456,803,803,803,659,388
1403636629863555584,831,831,831,483,333
1403636629913555456,811,811,811,482,280
1403636629963555584,830,830,830,504,287
1403636630013555456,822,822,822,512,316
1403636630063555584,822,822,822,531,329
1403636630113555456,850,850,850,504,319
1403636630163555584,822,822,822,537,315
1403636630213555456,817,817,817,507,327
1403636630263555584,826,826,826,590,361
1403636630313555456,807,807,807,509,395
1403636630363555584,808,808,808,477,356
1403636630413555456,825,825,825,478,354
1403636630463555584,840,840,840,543,398
1403636630513555456,831,831,831,515,416
1403636630563555584,837,837,837,564,395
1403636630613555456,815,815,815,559,422
1403636630663555584,830,830,830,545,434
1403636630713555456,820,820,820,523,410
1403636630763555584,818,818,818,572,432
1403636630813555456,822,822,822,553,435
1403636630863555584,844,844,844,602,459
1403636630913555456,857,857,857,596,473
1403636630963555584,852,852,852,567,436
1403636631013555456,861,861,861,627,439
1403636631063555584,860,860,860,548,421
1403636631113555456,870,870,870,585,398
1403636631163555584,871,871,871,655,478
1403636631213555456,881,881,881,649,510
1403636631263555584,879,879,879,716,549
1403636631313555456,872,872,872,621,530
1403636631363555584,880,880,880,566,411
1403636631413555456,872,872,872,698,472
1403636631463555584,874,874,874,573,491
1403636631513555456,883,883,883,617,444
1403636631563555584,877,877,877,636,477
1403636631613555456,872,872,872,788,580
1403636631663555584,866,866,866,580,531
1403636631713555456,879,879,879,681,476
1403636631763555584,868,868,868,643,533
1403636631813555456,881,881,881,614,483
1403636631863555584,878,878,878,607,475
1403636631913555456,873,873,873,580,425
1403636631963555584,866,866,866,601,439
1403636632013555456,872,872,872,579,434
1403636632063555584,875,875,875,671,458
1403636632113555456,881,881,881,584,489
1403636632163555584,879,879,879,603,413
1403636632213555456,878,878,878,677,489
1403636632263555584,875,875,875,667,531
1403636632313555456,879,879,879,677,550
1403636632363555584,879,879,879,604,507
1403636632413555456,880,880,880,574,414
1403636632463555584,888,888,888,648,448
1403636632513555456,885,885,885,792,560
1403636632563555584,876,876,876,646,492
1403636632613555456,880,880,880,597,389
1403636632663555584,880,880,880,617,387
1403636632713555456,860,860,860,566,353
1403636632763555584,870,870,870,626,371
1403636632813555456,872,872,872,593,375
1403636632863555584,854,854,854,573,359
1403636632913555456,860,860,860,658,365
1403636632963555584,851,851,851,595,405
1403636633013555456,875,875,875,596,356
1403636633063555584,865,865,865,609,396
1403636633113555456,863,863,863,747,491
1403636633163555584,878,878,878,685,558
1403636633213555456,876,876,876,603,483
1403636633263555584,871,871,871,704,497
1403636633313555456,863,863,863,568,466
1403636633363555584,871,871,871,616,429
1403636633413555456,874,874,874,790,560
1403636633463555584,863,863,863,654,588
1403636633513555456,875,875,875,635,496
1403636633563555584,876,876,876,653,490
1403636633613555456,865,865,865,633,483
1403636633663555584,856,856,856,602,471
1403636633713555456,868,868,868,645,470
1403636633763555584,863,863,863,584,457
1403636633813555456,874,874,874,623,454
1403636633863555584,868,868,868,580,434
1403636633913555456,858,858,858,607,426
1403636633963555584,870,870,870,602,435
1403636634013555456,868,868,868,619,440
1403636634063555584,869,869,869,624,459
1403636634113555456,853,853,853,577,422
1403636634163555584,869,869,869,589,414
1403636634213555456,866,866,866,627,441
1403636634263555584,860,860,860,618,450
1403636634313555456,890,890,890,600,430
1403636634363555584,865,865,865,615,422
1403636634413555456,864,864,864,611,417
1403636634463555584,870,870,870,609,439
1403636634513555456,857,857,857,607,458
1403636634563555584,863,863,863,674,497
1403636634613555456,858,858,858,618,505
1403636634663555584,873,873,873,641,487
1403636634713555456,871,871,871,616,494
1403636634763555584,870,870,870,770,534
1403636634813555456,872,872,872,661,585
1403636634863555584,867,867,867,643,496
1403636634913555456,865,865,865,672,509
1403636634963555584,844,844,844,724,587
1403636635013555456,867,867,867,589,515
1403636635063555584,844,844,844,614,457
1403636635113555456,863,863,863,752,545
1403636635163555584,862,862,862,594,528
1403636635213555456,860,860,860,584,423
1403636635263555584,862,862,862,639,464
1403636635313555456,859,859,859,557,447
1403636635363555584,881,881,881,584,406
1403636635413555456,870,870,870,616,438
1403636635463555584,869,869,869,764,550
1403636635513555456,872,872,872,596,525
1403636635563555584,857,857,857,624,456
1403636635613555456,857,857,857,625,470
1403636635663555584,852,852,852,744,527
1403636635713555456,856,856,856,559,478
1403636635763555584,850,850,850,554,385
1403636635813555456,852,852,852,560,392
1403636635863555584,847,847,847,566,407
1403636635913555456,853,853,853,606,423
1403636635963555584,852,852,852,549,410
1403636636013555456,851,851,851,586,405
1403636636063555584,857,857,857,540,401
1403636636113555456,848,848,848,560,384
1403636636163555584,839,839,839,509,358
1403636636213555456,821,821,821,523,328
1403636636263555584,841,841,841,549,331
1403636636313555456,850,850,850,608,370
1403636636363555584,840,840,840,579,386
1403636636413555456,847,847,847,532,339
1403636636463555584,860,860,860,574,321
1403636636513555456,849,849,849,604,399
1403636636563555584,866,866,866,595,442
1403636636613555456,848,848,848,568,429
1403636636663555584,868,868,868,561,394
1403636636713555456,867,867,867,626,434
1403636636763555584,872,872,872,592,469
1403636636813555456,854,854,854,620,448
1403636636863555584,865,865,865,567,437
1403636636913555456,854,854,854,551,373
1403636636963555584,859,859,859,596,389
1403636637013555456,870,870,870,543,381
1403636637063555584,861,861,861,601,404
1403636637113555456,850,850,850,561,415
1403636637163555584,861,861,861,566,387
1403636637213555456,853,853,853,537,405
1403636637263555584,855,855,855,601,414
1403636637313555456,861,861,861,579,446
1403636637363555584,853,853,853,547,421
1403636637413555456,864,864,864,577,411
1403636637463555584,859,859,859,744,521
1403636637513555456,858,858,858,520,461
1403636637563555584,841,841,841,536,365
1403636637613555456,858,858,858,512,379
1403636637663555584,851,851,851,568,393
1403636637713555456,860,860,860,728,504
1403636637763555584,871,871,871,582,511
1403636637813555456,860,860,860,618,442
1403636637863555584,859,859,859,584,459
1403636637913555456,864,864,864,581,437
1403636637963555584,864,864,864,565,418
1403636638013555456,859,859,859,586,427
1403636638063555584,854,854,854,538,404
1403636638113555456,845,845,845,655,429
1403636638163555584,855,855,855,584,473
1403636638213555456,846,846,846,594,439
1403636638263555584,858,858,858,560,423
1403636638313555456,849,849,849,579,434
1403636638363555584,871,871,871,534,349
1403636638413555456,814,814,814,492,309
1403636638463555584,831,831,831,506,280
1403636638513555456,836,836,836,528,319
1403636638563555584,849,849,849,610,394
1403636638613555456,854,854,854,569,456
1403636638663555584,837,837,837,567,402
1403636638713555456,841,841,841,565,409
1403636638763555584,833,833,833,568,404
1403636638813555456,838,838,838,543,370
1403636638863555584,853,853,853,564,385
1403636638913555456,846,846,846,562,402
1403636638963555584,849,849,849,588,418
1403636639013555456,855,855,855,582,436
1403636639063555584,853,853,853,545,389
1403636639113555456,840,840,840,554,387
1403636639163555584,849,849,849,567,415
1403636639213555456,840,840,840,563,412
1403636639263555584,840,840,840,543,412
1403636639313555456,848,848,848,592,411
1403636639363555584,853,853,853,598,438
1403636639413555456,846,846,846,581,433
1403636639463555584,850,850,850,559,401
1403636639513555456,846,846,846,534,382
1403636639563555584,840,840,840,576,380
1403636639613555456,831,831,831,592,415
1403636639663555584,837,837,837,541,408
1403636639713555456,855,855,855,591,408
1403636639763555584,856,856,856,572,428
1403636639813555456,851,851,851,603,448
1403636639863555584,858,858,858,591,455
1403636639913555456,867,867,867,557,410
1403636639963555584,861,861,861,656,455
1403636640013555456,848,848,848,602,487
1403636640063555584,847,847,847,525,422
1403636640113555456,850,850,850,576,394
1403636640163555584,844,844,844,552,403
1403636640213555456,829,829,829,525,388
1403636640263555584,842,842,842,546,399
1403636640313555456,854,854,854,603,413
1403636640363555584,869,869,869,530,384
1403636640413555456,829,829,829,549,380
1403636640463555584,835,835,835,558,404
1403636640513555456,841,841,841,619,446
1403636640563555584,846,846,846,538,427
1403636640613555456,829,829,829,576,414
1403636640663555584,844,844,844,593,446
1403636640713555456,856,856,856,563,437
1403636640763555584,853,853,853,604,435
1403636640813555456,883,883,883,542,429
1403636640863555584,878,878,878,613,423
1403636640913555456,872,872,872,591,446
1403636640963555584,894,894,894,576,421
1403636641013555456,844,844,844,576,414
1403636641063555584,856,856,856,535,404
1403636641113555456,860,860,860,567,409
1403636641163555584,860,860,860,566,423
1403636641213555456,868,868,868,526,370
1403636641263555584,851,851,851,616,412
1403636641313555456,840,840,840,590,465
1403636641363555584,856,856,856,573,443
1403636641413555456,855,855,855,553,403
1403636641463555584,859,859,859,579,412
1403636641513555456,866,866,866,620,452
1403636641563555584,846,846,846,709,535
1403636641613555456,856,856,856,514,440
1403636641663555584,856,856,856,579,377
1403636641713555456,859,859,859,524,402
1403636641763555584,849,849,849,574,400
1403636641813555456,857,857,857,589,441
1403636641863555584,834,834,834,560,423
1403636641913555456,845,845,845,587,425
1403636641963555584,852,852,852,725,503
1403636642013555456,845,845,845,583,478
1403636642063555584,849,849,849,545,379
1403636642113555456,843,843,843,564,380
1403636642163555584,847,847,847,512,370
1403636642213555456,853,853,853,554,362
1403636642263555584,863,863,863,564,392
1403636642313555456,861,861,861,559,394
1403636642363555584,869,869,869,739,469
1403636642413555456,871,871,871,717,593
1403636642463555584,873,873,873,597,499
1403636642513555456,862,862,862,562,442
1403636642563555584,868,868,868,566,390
1403636642613555456,861,861,861,725,473
1403636642663555584,884,884,884,729,566
1403636642713555456,863,863,863,549,461
1403636642763555584,859,859,859,560,404
1403636642813555456,858,858,858,572,422
1403636642863555584,855,855,855,564,421
1403636642913555456,857,857,857,636,457
1403636642963555584,863,863,863,553,455
1403636643013555456,862,862,862,527,380
1403636643063555584,852,852,852,524,354
1403636643113555456,857,857,857,578,391
1403636643163555584,855,855,855,721,511
1403636643213555456,862,862,862,521,461
1403636643263555584,850,850,850,541,359
1403636643313555456,856,856,856,602,414
1403636643363555584,844,844,844,535,415
1403636643413555456,852,852,852,581,403
1403636643463555584,862,862,862,534,420
1403636643513555456,853,853,853,540,368
1403636643563555584,872,872,872,519,376
1403636643613555456,872,872,872,566,393
1403636643663555584,864,864,864,577,430
1403636643713555456,871,871,871,527,399
1403636643763555584,870,870,870,537,365
1403636643813555456,871,871,871,541,371
1403636643863555584,868,868,868,553,401
1403636643913555456,865,865,865,568,424
1403636643963555584,863,863,863,505,388
1403636644013555456,868,868,868,552,381
1403636644063555584,863,863,863,710,485
1403636644113555456,864,864,864,661,592
1403636644163555584,856,856,856,569,486
1403636644213555456,846,846,846,531,380
1403636644263555584,861,861,861,576,353
1403636644313555456,844,844,844,552,366
1403636644363555584,857,857,857,514,335
1403636644413555456,874,874,874,549,362
1403636644463555584,873,873,873,569,396
1403636644513555456,849,849,849,533,397
1403636644563555584,847,847,847,508,356
1403636644613555456,833,833,833,609,414
1403636644663555584,842,842,842,529,409
1403636644713555456,827,827,827,518,356
1403636644763555584,834,834,834,532,354
1403636644813555456,836,836,836,525,350
1403636644863555584,839,839,839,512,346
1403636644913555456,835,835,835,554,372
1403636644963555584,845,845,845,547,380
1403636645013555456,827,827,827,500,325
1403636645063555584,841,841,841,467,284
1403636645113555456,838,838,838,568,301
1403636645163555584,834,834,834,462,299
1403636645213555456,853,853,853,551,295
1403636645263555584,838,838,838,571,390
1403636645313555456,853,853,853,574,408
1403636645363555584,841,841,841,568,410
1403636645413555456,850,850,850,597,400
1403636645463555584,848,848,848,604,427
1403636645513555456,853,853,853,588,423
1403636645563555584,859,859,859,560,395
1403636645613555456,857,857,857,576,392
1403636645663555584,847,847,847,533,396
1403636645713555456,864,864,864,601,410
1403636645763555584,860,860,860,571,432
1403636645813555456,848,848,848,578,418
1403636645863555584,842,842,842,530,389
1403636645913555456,851,851,851,555,376
1403636645963555584,838,838,838,514,352
1403636646013555456,846,846,846,504,327
1403636646063555584,853,853,853,500,308
1403636646113555456,842,842,842,563,308
1403636646163555584,837,837,837,556,349
1403636646213555456,835,835,835,500,313
1403636646263555584,764,764,764,492,280
1403636646313555456,795,795,795,511,290
1403636646363555584,771,771,771,631,348
1403636646413555456,747,747,747,498,324
1403636646463555584,775,775,775,500,277
1403636646513555456,787,787,787,515,292
1403636646563555584,815,815,815,491,265
1403636646613555456,842,842,842,517,275
1403636646663555584,845,845,845,570,334
1403636646713555456,854,854,854,582,385
1403636646763555584,846,846,846,527,379
1403636646813555456,860,860,860,521,340
1403636646863555584,868,868,868,744,437
1403636646913555456,848,848,848,619,545
1403636646963555584,862,862,862,588,458
1403636647013555456,859,859,859,543,391
1403636647063555584,871,871,871,552,380
1403636647113555456,855,855,855,524,387
1403636647163555584,859,859,859,689,456
1403636647213555456,853,853,853,516,443
1403636647263555584,838,838,838,569,379
1403636647313555456,842,842,842,529,393
1403636647363555584,859,859,859,540,366
1403636647413555456,859,859,859,509,360
1403636647463555584,844,844,844,544,355
1403636647513555456,846,846,846,563,405
1403636647563555584,831,831,831,679,463
1403636647613555456,849,849,849,565,439
1403636647663555584,857,857,857,498,386
1403636647713555456,837,837,837,529,380
1403636647763555584,830,830,830,502,362
1403636647813555456,834,834,834,491,326
1403636647863555584,850,850,850,538,360
1403636647913555456,831,831,831,525,338
1403636647963555584,824,824,824,502,321
1403636648013555456,777,777,777,490,311
1403636648063555584,777,777,777,661,343
1403636648113555456,746,746,746,479,324
1403636648163555584,742,742,742,476,268
1403636648213555456,742,742,742,455,273
1403636648263555584,702,702,702,504,281
1403636648313555456,696,696,696,455,279
1403636648363555584,715,715,715,606,319
1403636648413555456,695,695,695,453,304
1403636648463555584,723,723,723,517,264
1403636648513555456,732,732,732,455,277
1403636648563555584,769,769,769,519,271
1403636648613555456,777,777,777,484,289
1403636648663555584,815,815,815,574,304
1403636648713555456,833,833,833,558,357
1403636648763555584,855,855,855,598,360
1403636648813555456,854,854,854,615,371
1403636648863555584,867,867,867,560,361
1403636648913555456,853,853,853,552,341
1403636648963555584,858,858,858,583,390
1403636649013555456,853,853,853,597,430
1403636649063555584,855,855,855,566,402
1403636649113555456,849,849,849,581,362
1403636649163555584,852,852,852,619,381
1403636649213555456,853,853,853,583,371
1403636649263555584,864,864,864,581,370
1403636649313555456,859,859,859,609,447
1403636649363555584,860,860,860,580,441
1403636649413555456,862,862,862,740,513
1403636649463555584,858,858,858,629,559
1403636649513555456,859,859,859,576,456
1403636649563555584,847,847,847,558,405
1403636649613555456,854,854,854,588,396
1403636649663555584,854,854,854,571,406
1403636649713555456,844,844,844,574,398
1403636649763555584,813,813,813,551,373
1403636649813555456,835,835,835,581,375
1403636649863555584,837,837,837,584,384
1403636649913555456,843,843,843,528,373
1403636649963555584,848,848,848,568,369
1403636650013555456,854,854,854,575,401
1403636650063555584,856,856,856,742,478
1403636650113555456,827,827,827,583,486
1403636650163555584,799,799,799,542,375
1403636650213555456,769,769,769,678,386
1403636650263555584,782,782,782,535,369
1403636650313555456,755,755,755,663,360
1403636650363555584,756,756,756,520,346
1403636650413555456,760,760,760,678,333
1403636650463555584,763,763,763,538,357
1403636650513555456,803,803,803,718,355
1403636650563555584,839,839,839,586,380
1403636650613555456,855,855,855,617,355
1403636650663555584,864,864,864,675,389
1403636650713555456,864,864,864,633,431
1403636650763555584,863,863,863,613,415
1403636650813555456,868,868,868,666,461
1403636650863555584,877,877,877,630,470
1403636650913555456,875,875,875,635,458
1403636650963555584,873,873,873,638,482
1403636651013555456,871,871,871,558,432
1403636651063555584,859,859,859,608,420
1403636651113555456,871,871,871,622,454
1403636651163555584,871,871,871,567,416
1403636651213555456,860,860,860,582,399
1403636651263555584,874,874,874,676,478
1403636651313555456,857,857,857,632,511
1403636651363555584,879,879,879,650,494
1403636651413555456,868,868,868,762,578
1403636651463555584,885,885,885,613,545
1403636651513555456,897,897,897,664,488
1403636651563555584,871,871,871,650,511
1403636651613555456,875,875,875,665,505
1403636651663555584,869,869,869,609,494
1403636651713555456,866,866,866,788,565
1403636651763555584,874,874,874,612,542
1403636651813555456,865,865,865,577,420
1403636651863555584,837,837,837,615,408
1403636651913555456,805,805,805,566,395
1403636651963555584,781,781,781,546,346
1403636652013555456,739,739,739,662,362
1403636652063555584,670,670,670,495,332
1403636652113555456,677,677,677,598,316
1403636652163555584,668,668,668,515,325
1403636652213555456,666,666,666,497,265
1403636652263555584,681,681,681,462,256
1403636652313555456,696,696,696,477,257
1403636652363555584,741,741,741,514,269
1403636652413555456,785,785,785,609,312
1403636652463555584,846,846,846,583,344
1403636652513555456,846,846,846,612,362
1403636652563555584,849,849,849,605,365
1403636652613555456,854,854,854,610,345
1403636652663555584,861,861,861,600,373
1403636652713555456,860,860,860,625,377
1403636652763555584,877,877,877,675,466
1403636652813555456,869,869,869,645,508
1403636652863555584,897,897,897,634,484
1403636652913555456,867,867,867,589,438
1403636652963555584,871,871,871,656,464
1403636653013555456,859,859,859,598,464
1403636653063555584,879,879,879,775,534
1403636653113555456,868,868,868,611,545
1403636653163555584,857,857,857,613,457
1403636653213555456,862,862,862,575,405
1403636653263555584,859,859,859,758,473
1403636653313555456,884,884,884,595,496
1403636653363555584,872,872,872,670,467
1403636653413555456,873,873,873,636,504
1403636653463555584,874,874,874,621,470
1403636653513555456,870,870,870,669,491
1403636653563555584,866,866,866,603,483
1403636653613555456,874,874,874,638,453
1403636653663555584,868,868,868,603,460
1403636653713555456,859,859,859,573,437
1403636653763555584,859,859,859,573,395
1403636653813555456,863,863,863,646,442
1403636653863555584,864,864,864,624,484
1403636653913555456,866,866,866,646,475
1403636653963555584,866,866,866,600,458
1403636654013555456,869,869,869,613,440
1403636654063555584,862,862,862,749,532
1403636654113555456,880,880,880,606,536
1403636654163555584,875,875,875,662,473
1403636654213555456,872,872,872,598,432
1403636654263555584,867,867,867,634,403
1403636654313555456,851,851,851,601,377
1403636654363555584,852,852,852,552,344
1403636654413555456,854,854,854,589,345
1403636654463555584,850,850,850,610,357
1403636654513555456,831,831,831,640,390
1403636654563555584,836,836,836,591,388
1403636654613555456,856,856,856,732,402
1403636654663555584,845,845,845,626,432
1403636654713555456,863,863,863,537,350
1403636654763555584,851,851,851,606,354
1403636654813555456,856,856,856,647,421
1403636654863555584,887,887,887,611,429
1403636654913555456,849,849,849,613,431
1403636654963555584,860,860,860,567,388
1403636655013555456,838,838,838,568,386
1403636655063555584,862,862,862,564,396
1403636655113555456,839,839,839,724,483
1403636655163555584,848,848,848,652,559
1403636655213555456,841,841,841,585,471
1403636655263555584,855,855,855,643,455
1403636655313555456,847,847,847,625,481
1403636655363555584,862,862,862,759,519
1403636655413555456,857,857,857,573,470
1403636655463555584,855,855,855,576,367
1403636655513555456,858,858,858,677,401
1403636655563555584,846,846,846,565,385
1403636655613555456,833,833,833,577,334
1403636655663555584,844,844,844,613,349
1403636655713555456,831,831,831,565,350
1403636655763555584,833,833,833,585,347
1403636655813555456,832,832,832,531,337
1403636655863555584,800,800,800,575,330
1403636655913555456,720,720,720,572,355
1403636655963555584,764,764,764,508,344
1403636656013555456,732,732,732,501,296
1403636656063555584,720,720,720,534,311
1403636656113555456,755,755,755,515,314
1403636656163555584,698,698,698,465,310
1403636656213555456,716,716,716,433,274
1403636656263555584,744,744,744,463,287
1403636656313555456,708,708,708,484,318
1403636656363555584,737,737,737,457,331
1403636656413555456,752,752,752,528,347
1403636656463555584,707,707,707,426,324
1403636656513555456,706,706,706,468,298
1403636656563555584,693,693,693,469,327
1403636656613555456,695,695,695,433,305
1403636656663555584,651,651,651,409,256
1403636656713555456,663,663,663,549,295
1403636656763555584,683,683,683,431,307
1403636656813555456,683,683,683,429,282
1403636656863555584,701,701,701,430,295
1403636656913555456,703,703,703,487,312
1403636656963555584,705,705,705,585,400
1403636657013555456,695,695,695,570,485
1403636657063555584,707,707,707,533,446
1403636657113555456,705,705,705,440,353
